2017-10-21 07:58:24,024 [Worker-14] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using NULL lifecycle mapping for MavenProject: servientrega:servientrega:1.0-SNAPSHOT @ D:\workspacePUJ\GitHub\kallsonys\esb\app\external\servientrega\pom.xml.
2017-10-21 08:07:55,701 [Worker-32] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-10-21 08:07:56,745 [Worker-32] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-10-21 08:07:56,747 [Worker-32] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-10-21 08:07:56,748 [Worker-32] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-10-21 08:07:56,750 [Worker-32] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-10-21 08:07:57,816 [Worker-24] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-10-21 08:07:57,819 [Worker-24] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-10-21 08:07:57,820 [Worker-24] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-10-21 08:07:57,821 [Worker-24] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-10-21 08:08:17,150 [Worker-32] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-10-21 08:08:17,152 [Worker-32] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-10-21 08:08:17,153 [Worker-32] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-10-21 08:08:17,155 [Worker-32] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-10-21 08:08:18,255 [Worker-24] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-10-21 08:08:18,257 [Worker-24] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2017-10-21 08:08:18,258 [Worker-24] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-10-21 08:08:18,260 [Worker-24] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-10-21 08:08:18,265 [Worker-24] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-10-21 08:08:18,277 [Worker-24] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-10-21 08:08:18,278 [Worker-24] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-10-21 08:08:18,283 [Worker-24] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-10-21 08:09:04,624 [Worker-32] INFO  o.e.m.i.launch.MavenLaunchDelegate - D:\workspacePUJ\GitHub\kallsonys\esb\app\external\servientrega
2017-10-21 08:09:04,624 [Worker-32] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn  -B clean install package
2017-10-21 08:11:13,645 [Worker-5] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-10-21 08:11:13,647 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-10-21 08:11:13,648 [Worker-5] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-10-21 08:11:13,650 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-10-21 08:11:14,709 [Worker-5] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-10-21 08:11:14,711 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2017-10-21 08:11:14,712 [Worker-5] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-10-21 08:11:14,713 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-10-21 08:11:14,719 [Worker-5] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-10-21 08:11:14,722 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-10-21 08:11:14,723 [Worker-5] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-10-21 08:11:14,726 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-10-21 08:11:23,025 [Worker-34] INFO  o.e.m.i.launch.MavenLaunchDelegate - D:\workspacePUJ\GitHub\kallsonys\esb\app\external\servientrega
2017-10-21 08:11:23,025 [Worker-34] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn  -B clean install package
2017-10-21 08:13:32,581 [Worker-37] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-10-21 08:13:32,584 [Worker-37] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2017-10-21 08:13:32,586 [Worker-37] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-10-21 08:13:32,588 [Worker-37] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-10-21 08:13:32,914 [Worker-33] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-10-21 08:13:32,916 [Worker-33] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-10-21 08:13:32,917 [Worker-33] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-10-21 08:13:32,919 [Worker-33] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-10-21 08:13:33,982 [Worker-35] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-10-21 08:13:33,996 [Worker-35] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2017-10-21 08:13:33,998 [Worker-35] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-10-21 08:13:34,001 [Worker-35] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-10-21 08:13:34,008 [Worker-35] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-10-21 08:13:34,010 [Worker-35] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-10-21 08:13:34,011 [Worker-35] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-10-21 08:13:34,013 [Worker-35] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-10-21 08:14:28,384 [Worker-32] INFO  o.e.m.i.launch.MavenLaunchDelegate - D:\workspacePUJ\GitHub\kallsonys\esb\app\external\servientrega
2017-10-21 08:14:28,384 [Worker-32] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn  -B clean install package
2017-10-21 08:17:48,135 [Worker-32] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-10-21 08:17:48,138 [Worker-32] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2017-10-21 08:17:48,139 [Worker-32] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-10-21 08:17:48,140 [Worker-32] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-10-21 08:17:49,207 [Worker-32] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-10-21 08:17:49,208 [Worker-32] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2017-10-21 08:17:49,209 [Worker-32] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-10-21 08:17:49,211 [Worker-32] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-10-21 08:22:29,665 [Worker-37] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-10-21 08:22:29,667 [Worker-37] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-10-21 08:22:29,668 [Worker-37] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-10-21 08:22:29,670 [Worker-37] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-10-21 08:22:30,740 [Worker-39] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-10-21 08:22:30,749 [Worker-39] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2017-10-21 08:22:30,750 [Worker-39] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-10-21 08:22:30,753 [Worker-39] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-10-21 08:22:30,757 [Worker-39] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-10-21 08:22:30,759 [Worker-39] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-10-21 08:22:30,760 [Worker-39] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-10-21 08:22:30,761 [Worker-39] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-10-21 08:23:39,913 [Worker-37] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-10-21 08:23:39,915 [Worker-37] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-10-21 08:23:39,916 [Worker-37] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-10-21 08:23:39,917 [Worker-37] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-10-21 08:27:29,488 [Worker-43] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-10-21 08:27:29,490 [Worker-43] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2017-10-21 08:27:29,492 [Worker-43] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-10-21 08:27:29,493 [Worker-43] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-10-21 08:27:29,694 [Worker-5] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-10-21 08:27:29,695 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-10-21 08:27:29,696 [Worker-5] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-10-21 08:27:29,697 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-10-21 08:27:42,771 [Worker-43] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-10-21 08:27:42,775 [Worker-43] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-10-21 08:27:42,775 [Worker-43] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-10-21 08:27:42,777 [Worker-43] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-10-21 08:27:53,764 [Worker-37] INFO  o.e.m.i.launch.MavenLaunchDelegate - D:\workspacePUJ\GitHub\kallsonys\esb\app\external\servientrega
2017-10-21 08:27:53,764 [Worker-37] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn  -B clean install package
2017-10-21 08:40:19,443 [Worker-47] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-10-21 08:40:19,445 [Worker-47] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-10-21 08:40:19,446 [Worker-47] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-10-21 08:40:19,447 [Worker-47] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-10-21 08:40:20,483 [Worker-51] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-10-21 08:40:20,485 [Worker-51] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2017-10-21 08:40:20,487 [Worker-51] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-10-21 08:40:20,488 [Worker-51] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-10-21 08:40:27,559 [Worker-54] INFO  o.e.m.i.launch.MavenLaunchDelegate - D:\workspacePUJ\GitHub\kallsonys\esb\app\external\servientrega
2017-10-21 08:40:27,560 [Worker-54] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn  -B clean install package
2017-10-21 08:55:22,856 [Worker-56] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-10-21 08:55:22,858 [Worker-56] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-10-21 08:55:22,859 [Worker-56] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-10-21 08:55:22,860 [Worker-56] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-10-21 08:55:23,903 [Worker-57] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-10-21 08:55:23,909 [Worker-57] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2017-10-21 08:55:23,910 [Worker-57] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-10-21 08:55:23,912 [Worker-57] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-10-21 08:55:42,854 [Worker-60] INFO  o.e.m.i.launch.MavenLaunchDelegate - D:\workspacePUJ\GitHub\kallsonys\esb\app\external\servientrega
2017-10-21 08:55:42,854 [Worker-60] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn  -B clean install package
2017-10-21 09:08:13,003 [Worker-60] INFO  o.e.m.i.launch.MavenLaunchDelegate - D:\workspacePUJ\GitHub\kallsonys\esb\app\external\servientrega
2017-10-21 09:08:13,003 [Worker-60] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn  -B clean install package
2017-10-21 09:22:31,397 [Worker-66] INFO  o.e.m.i.launch.MavenLaunchDelegate - D:\workspacePUJ\GitHub\kallsonys\esb\app\external\servientrega
2017-10-21 09:22:31,397 [Worker-66] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn  -B clean install package
2017-10-21 10:29:46,111 [Worker-81] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: servientrega-web:servientrega-web:1.0-SNAPSHOT @ D:\workspacePUJ\GitHub\kallsonys\esb\app\external\servientrega\servientrega-web\pom.xml.
2017-10-21 10:29:46,123 [Worker-82] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-10-21 10:29:46,140 [Worker-82] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2017-10-21 10:29:46,148 [Worker-82] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-10-21 10:29:46,150 [Worker-82] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-10-21 10:29:47,225 [Worker-80] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Changed resources require a complete clean of filtered resources of servientrega-ear
2017-10-21 10:29:47,225 [Worker-80] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Executing resource filtering for servientrega-ear
2017-10-21 10:29:47,767 [Worker-80] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-10-21 10:29:47,804 [Worker-81] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.EarLifecycleMapping lifecycle mapping for MavenProject: servientrega-ear:servientrega-ear:1.0-SNAPSHOT @ D:\workspacePUJ\GitHub\kallsonys\esb\app\external\servientrega\servientrega-ear\pom.xml.
2017-10-21 10:29:47,904 [Worker-81] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: servientrega-ejb:servientrega-ejb:1.0-SNAPSHOT @ D:\workspacePUJ\GitHub\kallsonys\esb\app\external\servientrega\servientrega-ejb\pom.xml.
2017-10-21 10:29:48,330 [Worker-80] INFO  o.e.m.c.i.embedder.EclipseLogger - Generating application.xml
